player,team_id,team,position,Disparos_totales,Goles,Paradas_portero,xG,Disparos_puerta,Disparos_fuera,Penaltis_lanzados,Disparos_Faltas_lanzadas,%_Disparos_a_puerta,Pases_totales,Pases_completados,Pases_incompletos,Pases_faltas_lanzadas,Corner,Asistencias,Centros,Pases_completados_ultimo_tercio,Pases_incompletos_ultimo_tercio,%Efectividad_pase,%Efectividad_pase_ultimo_tercio,Tarjetas Amarillas,Balones Recuperados,Bloqueos,Conducciones,Despejes,Duelos_totales,Duelos_ganados,Duelos_perdidos,%Duelos_ganados_,Faltas_recibidas,Faltas_realizadas,Intercepciones_totales,Intercepciones_ganadas,Intercepciones_perdidas,%Intercepciones_ganadas_,Mal_control,Perdidas,Regates_totales,Regates_exitosos,Regates_fallidos,%Regates_exitosos,Goles_recibidos_juego,Goles_recibidos_penalti,Despeje_puños,Paradas_portero_juego,Paradas_portero_penalti,Salidas_portero_balon,Goles_totales_recibidos,Paradas_totales,%Paradas
Mattia Zaccagni,914.0,Italy,Banda_izquierda,1.267605633802817,0.6338028169014085,0.0,0.14080895492957746,0.0,0.6338028169014085,0.0,0.0,0.0,23.450704225352116,18.380281690140848,5.070422535211268,0.0,1.267605633802817,0.0,0.0,8.87323943661972,3.1690140845070425,49.67643700038066,46.701260192735354,0.0,4.43661971830986,0.6338028169014085,24.084507042253524,0.6338028169014085,1.267605633802817,0.0,1.267605633802817,0.0,3.1690140845070425,0.0,1.267605633802817,1.267605633802817,0.0,63.38028169014085,0.0,1.9014084507042255,1.267605633802817,0.6338028169014085,0.6338028169014085,31.690140845070424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matúš Bero,908.0,Slovakia,Centrocampista,1.3043478260869565,0.0,0.0,0.01851543,0.0,1.3043478260869565,0.0,0.0,0.0,32.608695652173914,24.782608695652176,7.826086956521739,0.0,0.0,0.0,0.0,9.130434782608695,6.521739130434783,99.1304347826087,76.08695652173914,0.0,3.9130434782608696,1.3043478260869565,22.17391304347826,1.3043478260869565,2.608695652173913,1.3043478260869565,1.3043478260869565,65.21739130434783,0.0,0.0,1.3043478260869565,1.3043478260869565,0.0,130.43478260869566,1.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matěj Jurásek,912.0,Czech Republic,Lateral_izquierdo,7.826086956521739,0.0,3.9130434782608696,0.19321846571739132,0.0,3.9130434782608696,0.0,0.0,0.0,52.82608695652174,27.391304347826086,25.434782608695652,0.0,1.9565217391304348,0.0,0.0,11.73913043478261,23.47826086956522,101.44927536231883,65.21739130434781,0.0,7.826086956521739,1.9565217391304348,74.34782608695652,1.9565217391304348,3.9130434782608696,1.9565217391304348,1.9565217391304348,97.82608695652173,1.9565217391304348,0.0,0.0,0.0,0.0,0.0,1.9565217391304348,0.0,11.73913043478261,7.826086956521739,3.9130434782608696,130.43478260869563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Mittelstädt,770.0,Germany,Lateral_izquierdo,1.4802631578947367,0.0,0.0,0.04303603154605263,0.0,1.4802631578947367,0.0,0.0,0.0,65.42763157894737,55.065789473684205,10.361842105263158,1.1842105263157894,0.0,0.29605263157894735,0.29605263157894735,17.171052631578945,7.105263157894736,24.916646820671588,20.9403080872914,0.29605263157894735,6.809210526315789,2.3684210526315788,56.546052631578945,1.4802631578947367,3.256578947368421,0.29605263157894735,2.9605263157894735,2.6913875598086126,3.256578947368421,1.1842105263157894,0.5921052631578947,0.5921052631578947,0.0,29.605263157894733,1.1842105263157894,0.29605263157894735,0.5921052631578947,0.29605263157894735,0.29605263157894735,14.802631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medon Berisha,906.0,Albania,Centrocampista,4.285714285714286,0.0,0.0,0.13628768571428573,0.0,4.285714285714286,0.0,0.0,0.0,38.57142857142857,25.714285714285715,12.857142857142858,0.0,0.0,0.0,0.0,4.285714285714286,4.285714285714286,285.71428571428567,214.28571428571428,0.0,4.285714285714286,4.285714285714286,42.857142857142854,0.0,8.571428571428571,0.0,8.571428571428571,0.0,0.0,4.285714285714286,4.285714285714286,4.285714285714286,0.0,428.57142857142856,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehmet Zeki Çelik,909.0,Turkey,Lateral_derecho,0.4147465437788018,0.0,0.0,0.05621995576036866,0.0,0.4147465437788018,0.0,0.0,0.0,44.7926267281106,36.49769585253456,8.294930875576036,1.866359447004608,0.0,0.0,0.0,9.953917050691244,4.769585253456221,16.897081413210444,14.019601479846822,0.2073732718894009,3.9400921658986174,2.28110599078341,30.898617511520737,1.0368663594470044,2.488479262672811,0.4147465437788018,2.073732718894009,3.4562211981566815,0.4147465437788018,2.28110599078341,2.073732718894009,0.8294930875576036,1.2442396313364055,8.294930875576036,0.6221198156682027,0.4147465437788018,0.4147465437788018,0.4147465437788018,0.0,20.737327188940093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis Depay,941.0,Netherlands,Atacante,3.195266272189349,0.31952662721893493,0.4260355029585799,0.4396791522248521,0.7455621301775148,2.4497041420118344,0.10650887573964497,0.21301775147928995,2.485207100591716,36.532544378698226,25.02958579881657,11.502958579881657,0.9585798816568047,4.260355029585799,0.21301775147928995,0.21301775147928995,13.526627218934912,8.946745562130177,7.297255334931944,6.410723800443086,0.0,2.9822485207100593,0.6390532544378699,32.9112426035503,0.10650887573964497,1.8106508875739646,0.31952662721893493,1.4911242603550297,1.8795683954054996,1.5976331360946745,1.1715976331360947,0.31952662721893493,0.21301775147928995,0.10650887573964497,7.10059171597633,2.3431952662721893,2.5562130177514795,2.5562130177514795,1.2781065088757397,1.2781065088757397,5.325443786982249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Merih Demiral,909.0,Turkey,Defensa,1.0953346855983772,0.36511156186612576,0.18255578093306288,0.15728621622718053,0.5476673427991886,0.5476673427991886,0.0,0.0,9.127789046653144,43.08316430020284,37.78904665314401,5.294117647058823,1.460446247464503,0.0,0.0,0.0,2.3732251521298173,2.0081135902636915,16.012307903874582,9.888438133874239,0.0,2.5557809330628802,2.738336713995943,32.494929006085194,7.119675456389452,2.920892494929006,0.5476673427991886,2.3732251521298173,3.422920892494929,0.5476673427991886,0.7302231237322515,3.103448275862069,1.643002028397566,1.460446247464503,9.66471781410333,0.18255578093306288,0.36511156186612576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mert Müldür,909.0,Turkey,Lateral_izquierdo,1.22568093385214,0.17509727626459143,0.8754863813229572,0.1607093992996109,1.0505836575875485,0.17509727626459143,0.0,0.0,15.008337965536407,39.92217898832685,32.04280155642023,7.879377431906614,0.5252918287937742,0.17509727626459143,0.0,0.0,10.680933852140077,4.027237354085603,14.05386033176326,12.715397443023901,0.17509727626459143,3.326848249027237,2.2762645914396886,33.61867704280155,2.2762645914396886,3.501945525291829,1.22568093385214,2.2762645914396886,6.1284046692607,1.0505836575875485,0.5252918287937742,1.9260700389105057,0.8754863813229572,1.0505836575875485,7.958967102935974,0.8754863813229572,0.5252918287937742,1.7509727626459144,1.0505836575875485,0.7003891050583657,10.505836575875486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Gregoritsch,915.0,Austria,Atacante,2.135593220338983,0.6101694915254238,0.6101694915254238,0.403472625559322,1.2203389830508475,0.9152542372881356,0.0,0.0,17.433414043583536,18.0,13.728813559322035,4.271186440677966,0.0,0.0,0.0,0.0,5.796610169491526,3.050847457627119,23.269175524274637,19.988310929281123,0.0,1.8305084745762712,1.2203389830508475,15.254237288135593,0.0,3.050847457627119,0.9152542372881356,2.135593220338983,9.152542372881356,1.2203389830508475,1.5254237288135595,0.0,0.0,0.0,0.0,2.745762711864407,0.3050847457627119,0.3050847457627119,0.0,0.3050847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Krmenčík,912.0,Czech Republic,Atacante,3.8297872340425534,0.0,1.9148936170212767,0.43450230351063834,0.0,1.9148936170212767,0.0,0.0,0.0,12.446808510638299,8.617021276595745,3.8297872340425534,0.0,0.0,0.0,0.0,3.8297872340425534,1.9148936170212767,66.2847790507365,63.82978723404255,0.9574468085106383,0.9574468085106383,0.0,10.531914893617023,0.0,2.872340425531915,0.0,2.872340425531915,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michal Ďuriš,908.0,Slovakia,Centrocampista,2.0930232558139537,0.0,0.0,0.06821116744186047,0.0,2.0930232558139537,0.0,0.0,0.0,13.604651162790699,13.604651162790699,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,0.0,104.65116279069768,104.65116279069768,0.0,2.0930232558139537,1.0465116279069768,13.604651162790699,2.0930232558139537,5.232558139534884,0.0,5.232558139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465116279069768,1.0465116279069768,1.0465116279069768,0.0,1.0465116279069768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michel Aebischer,773.0,Switzerland,Lateral_izquierdo,0.37656903765690375,0.18828451882845187,0.0,0.017028959497907947,0.0,0.18828451882845187,0.0,0.0,0.0,47.071129707112966,42.17573221757322,4.895397489539748,0.7531380753138075,0.0,0.37656903765690375,0.37656903765690375,17.13389121338912,2.8242677824267783,16.87029288702929,16.164048314518038,0.0,3.953974895397489,1.8828451882845187,38.59832635983263,1.1297071129707112,1.6945606694560669,0.37656903765690375,1.3179916317991631,4.184100418410042,1.6945606694560669,0.5648535564853556,0.5648535564853556,0.18828451882845187,0.37656903765690375,6.276150627615062,0.9414225941422594,0.5648535564853556,0.7531380753138075,0.18828451882845187,0.5648535564853556,4.707112970711297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mijat Gaćinović,786.0,Serbia,Lateral_izquierdo,2.0,0.0,0.0,0.06581781,0.0,2.0,0.0,0.0,0.0,48.0,34.0,14.0,0.0,0.0,0.0,0.0,8.0,10.0,141.66666666666669,88.88888888888889,0.0,6.0,2.0,38.0,0.0,8.0,2.0,6.0,50.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikael Lustig,790.0,Sweden,Lateral_derecho,0.26239067055393583,0.0,0.0,0.012427216793002915,0.0,0.26239067055393583,0.0,0.0,0.0,44.86880466472303,32.53644314868804,12.332361516034984,0.5247813411078717,0.0,0.0,0.0,7.0845481049562675,7.871720116618075,19.02715973607488,12.42903176308117,0.26239067055393583,3.6734693877551017,2.3615160349854225,30.437317784256557,4.460641399416909,4.198250728862973,0.5247813411078717,3.6734693877551017,3.279883381924198,1.3119533527696792,0.7871720116618075,0.5247813411078717,0.26239067055393583,0.26239067055393583,13.119533527696792,0.5247813411078717,0.26239067055393583,0.26239067055393583,0.26239067055393583,0.0,26.239067055393583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Merino Zazón,772.0,Spain,Centrocampista,1.1297071129707112,0.37656903765690375,0.37656903765690375,0.12277947991631798,0.7531380753138075,0.37656903765690375,0.0,0.0,25.104602510460246,51.213389121338906,43.30543933054393,7.907949790794978,0.0,0.0,0.0,0.0,15.815899581589957,6.02510460251046,31.84223480187054,27.26879238205165,0.0,6.401673640167363,1.1297071129707112,42.92887029288703,1.1297071129707112,4.142259414225942,1.506276150627615,2.6359832635983262,13.693419551160138,1.1297071129707112,3.7656903765690375,0.7531380753138075,0.7531380753138075,0.0,37.65690376569037,0.0,3.01255230125523,0.7531380753138075,0.37656903765690375,0.37656903765690375,18.828451882845187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Oyarzabal Ugarte,772.0,Spain,Banda_derecha,3.3723653395784545,0.4215456674473068,1.053864168618267,0.417562570117096,1.4754098360655739,1.6861826697892273,0.0,0.0,9.221311475409836,34.777517564402814,29.929742388758783,4.847775175644029,0.4215456674473068,1.2646370023419204,0.2107728337236534,0.2107728337236534,14.33255269320843,4.004683840749415,18.13923781136896,16.474198497940726,0.0,2.740046838407494,1.6861826697892273,33.723653395784545,0.6323185011709602,1.8969555035128807,0.2107728337236534,1.6861826697892273,2.34192037470726,0.8430913348946136,0.6323185011709602,0.0,0.0,0.0,0.0,2.3185011709601877,2.107728337236534,1.8969555035128807,1.2646370023419204,0.6323185011709602,14.05152224824356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikkel Damsgaard,776.0,Denmark,Centrocampista,2.5,0.5,0.75,0.18136025675,1.25,1.25,0.0,0.5,12.5,34.75,25.75,9.0,0.25,0.0,0.25,0.25,12.25,5.25,18.525179856115106,17.5,0.0,6.0,1.75,39.5,0.25,2.75,1.0,1.75,9.090909090909092,1.5,1.25,2.5,1.0,1.5,10.0,3.0,0.75,3.25,1.25,2.0,9.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milan Škriniar,908.0,Slovakia,Defensa,0.46153846153846156,0.11538461538461539,0.0,0.034261731923076924,0.0,0.34615384615384615,0.0,0.0,0.0,51.92307692307693,47.19230769230769,4.730769230769231,2.076923076923077,0.0,0.0,0.0,2.769230769230769,1.7307692307692308,10.487179487179487,7.100591715976332,0.11538461538461539,2.769230769230769,1.5,41.65384615384615,4.846153846153847,1.9615384615384617,0.34615384615384615,1.6153846153846154,2.0361990950226247,1.153846153846154,0.6923076923076923,1.153846153846154,0.6923076923076923,0.46153846153846156,6.923076923076923,0.23076923076923078,0.34615384615384615,0.23076923076923078,0.11538461538461539,0.11538461538461539,5.769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirlind Daku,906.0,Albania,Atacante,15.0,0.0,0.0,1.9910112,0.0,15.0,0.0,0.0,0.0,75.0,60.0,15.0,0.0,0.0,0.0,0.0,45.0,15.0,1200.0,1125.0,0.0,0.0,0.0,90.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mislav Oršić,785.0,Croatia,Banda_izquierda,3.3333333333333335,1.6666666666666667,0.0,1.722855866666667,0.0,1.6666666666666667,0.0,0.0,0.0,25.0,13.333333333333334,11.666666666666668,0.0,0.0,1.6666666666666667,1.6666666666666667,8.333333333333334,11.666666666666668,88.8888888888889,69.44444444444446,0.0,3.3333333333333335,3.3333333333333335,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,166.66666666666669,1.6666666666666667,5.0,1.6666666666666667,1.6666666666666667,0.0,166.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Zeki Amdouni,773.0,Switzerland,Centrocampista,4.7368421052631575,0.0,1.5789473684210527,1.4730620131578946,0.0,1.5789473684210527,0.0,0.0,0.0,23.68421052631579,14.210526315789474,9.473684210526315,0.0,0.0,0.0,0.0,7.894736842105264,4.7368421052631575,94.73684210526316,98.6842105263158,0.0,7.894736842105264,1.5789473684210527,33.1578947368421,1.5789473684210527,0.0,0.0,0.0,0.0,3.1578947368421053,1.5789473684210527,0.0,0.0,0.0,0.0,7.894736842105264,3.1578947368421053,3.1578947368421053,1.5789473684210527,1.5789473684210527,78.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mojmír Chytil,912.0,Czech Republic,Atacante,1.313868613138686,0.0,0.0,0.07002083299270073,0.0,1.313868613138686,0.0,0.0,0.0,9.197080291970803,3.9416058394160585,5.255474452554744,0.0,0.0,0.0,0.0,1.9708029197080292,3.9416058394160585,28.154327424400414,21.897810218978098,0.0,1.313868613138686,1.9708029197080292,11.167883211678832,0.656934306569343,4.598540145985401,0.0,4.598540145985401,0.0,1.9708029197080292,1.9708029197080292,0.0,0.0,0.0,0.0,3.9416058394160585,0.656934306569343,0.656934306569343,0.0,0.656934306569343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morten Hjulmand,776.0,Denmark,Centrocampista,1.8292682926829267,0.36585365853658536,0.36585365853658536,0.05260730341463415,0.7317073170731707,1.0975609756097562,0.0,0.0,14.634146341463413,78.65853658536585,70.2439024390244,8.414634146341463,0.7317073170731707,0.0,0.0,0.0,15.365853658536585,5.853658536585366,32.67158252977879,26.492851135407903,0.0,5.48780487804878,1.8292682926829267,67.3170731707317,0.7317073170731707,2.1951219512195124,0.36585365853658536,1.8292682926829267,6.097560975609755,0.7317073170731707,1.4634146341463414,0.36585365853658536,0.36585365853658536,0.0,36.58536585365854,0.0,1.4634146341463414,1.0975609756097562,0.7317073170731707,0.36585365853658536,24.39024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Sissoko,771.0,France,Centrocampista,2.4324324324324325,0.0,0.0,0.0688260891891892,0.0,2.4324324324324325,0.0,0.0,0.0,46.21621621621622,36.486486486486484,9.72972972972973,2.4324324324324325,0.0,0.0,0.0,9.72972972972973,7.297297297297297,192.03413940256044,138.996138996139,0.0,2.4324324324324325,0.0,34.054054054054056,0.0,0.0,0.0,0.0,0.0,2.4324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4324324324324325,2.4324324324324325,0.0,243.24324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammed Kerem Aktürkoğlu,909.0,Turkey,Banda_izquierda,5.1923076923076925,0.8653846153846154,0.8653846153846154,1.078406396826923,1.7307692307692308,3.4615384615384617,0.0,0.0,28.846153846153843,32.019230769230774,19.03846153846154,12.980769230769232,0.0,0.0,0.0,0.0,6.057692307692308,8.653846153846153,51.45530145530146,35.633484162895925,0.0,9.51923076923077,4.326923076923077,38.07692307692308,0.8653846153846154,3.4615384615384617,0.0,3.4615384615384617,0.0,0.0,1.7307692307692308,1.7307692307692308,1.7307692307692308,0.0,86.53846153846155,0.8653846153846154,1.7307692307692308,6.923076923076923,4.326923076923077,2.5961538461538463,54.08653846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mykhailo Mudryk,911.0,Ukraine,Banda_izquierda,3.1034482758620694,0.0,1.0344827586206897,0.1539634577586207,0.0,2.0689655172413794,0.0,0.0,0.0,26.896551724137932,18.10344827586207,8.793103448275863,1.0344827586206897,2.0689655172413794,0.0,0.0,10.862068965517242,7.758620689655173,34.814323607427056,30.172413793103452,0.0,4.137931034482759,0.5172413793103449,27.413793103448278,0.5172413793103449,2.586206896551724,1.0344827586206897,1.5517241379310347,20.689655172413794,1.5517241379310347,0.0,0.5172413793103449,0.5172413793103449,0.0,51.724137931034484,1.5517241379310347,0.5172413793103449,3.1034482758620694,2.586206896551724,0.5172413793103449,43.10344827586208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mykola Shaparenko,911.0,Ukraine,Centrocampista,0.6629834254143646,0.16574585635359115,0.16574585635359115,0.0625455235359116,0.3314917127071823,0.3314917127071823,0.0,0.0,8.287292817679557,58.674033149171265,52.70718232044199,5.966850828729282,1.160220994475138,0.49723756906077343,0.16574585635359115,0.16574585635359115,13.425414364640883,3.1491712707182318,14.889034553797172,13.425414364640883,0.0,4.30939226519337,2.4861878453038675,52.04419889502762,0.3314917127071823,2.154696132596685,1.3259668508287292,0.8287292817679558,10.19974500637484,0.3314917127071823,1.6574585635359116,0.9944751381215469,0.6629834254143646,0.3314917127071823,11.049723756906076,0.6629834254143646,1.160220994475138,0.6629834254143646,0.49723756906077343,0.16574585635359115,12.430939226519337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mário Figueira Fernandes,796.0,Russia,Lateral_derecho,0.8780487804878049,0.0,0.43902439024390244,0.044033267853658534,0.0,0.43902439024390244,0.0,0.0,0.0,32.926829268292686,25.463414634146343,7.463414634146342,0.43902439024390244,0.0,0.0,0.0,8.78048780487805,4.390243902439025,33.95121951219512,29.268292682926827,0.0,5.2682926829268295,2.6341463414634148,19.75609756097561,2.1951219512195124,2.1951219512195124,0.0,2.1951219512195124,0.0,2.1951219512195124,0.43902439024390244,0.8780487804878049,0.43902439024390244,0.43902439024390244,21.951219512195124,0.8780487804878049,0.0,0.43902439024390244,0.0,0.43902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Márton Dárdai,916.0,Hungary,Defensa,0.5142857142857142,0.0,0.0,0.02938322571428571,0.0,0.5142857142857142,0.0,0.0,0.0,47.31428571428571,34.97142857142857,12.342857142857142,1.5428571428571427,0.0,0.0,0.0,3.5999999999999996,6.171428571428571,38.012422360248436,18.947368421052627,0.0,0.0,0.5142857142857142,33.942857142857136,2.571428571428571,2.571428571428571,0.5142857142857142,2.057142857142857,10.285714285714285,1.5428571428571427,2.057142857142857,1.5428571428571427,0.5142857142857142,1.0285714285714285,17.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N''Golo Kanté,771.0,France,Centrocampista,0.21428571428571427,0.0,0.0,0.005562739071428571,0.0,0.21428571428571427,0.0,0.0,0.0,54.21428571428571,49.71428571428571,4.5,0.6428571428571428,0.0,0.0,0.0,10.714285714285714,2.357142857142857,19.649915302089212,17.56440281030445,0.0,3.0,2.142857142857143,42.42857142857142,0.21428571428571427,3.214285714285714,1.7142857142857142,1.5,11.428571428571429,0.21428571428571427,2.142857142857143,2.357142857142857,0.8571428571428571,1.5,7.792207792207792,0.6428571428571428,1.0714285714285714,2.571428571428571,0.8571428571428571,1.7142857142857142,7.1428571428571415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N'Golo Kanté,771.0,France,Centrocampista,0.8806262230919765,0.0,0.3522504892367906,0.042302228688845395,0.0,0.5283757338551859,0.0,0.0,0.0,56.88845401174168,51.25244618395303,5.636007827788649,0.1761252446183953,0.0,0.0,0.0,18.6692759295499,3.170254403131115,15.867630397508679,15.055867685120887,0.0,5.459882583170254,2.1135029354207435,49.49119373776908,0.8806262230919765,2.99412915851272,1.761252446183953,1.2328767123287672,10.36030850696443,0.3522504892367906,1.4090019569471623,1.2328767123287672,0.8806262230919765,0.3522504892367906,12.580374615599665,0.8806262230919765,0.8806262230919765,1.0567514677103718,0.5283757338551859,0.5283757338551859,8.806262230919765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacer Chadli,782.0,Belgium,Lateral_izquierdo,1.894736842105263,0.0,0.9473684210526315,0.08933854452631577,0.0,0.9473684210526315,0.0,0.0,0.0,66.3157894736842,56.84210526315789,9.473684210526315,0.0,0.0,0.0,0.0,24.63157894736842,7.578947368421052,81.20300751879698,72.44582043343652,0.0,3.789473684210526,0.9473684210526315,51.1578947368421,3.789473684210526,1.894736842105263,1.894736842105263,0.0,94.73684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,0.0,0.0,2.8421052631578947,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Aké,941.0,Netherlands,Defensa,0.4864864864864865,0.0,0.0,0.021138699891891894,0.0,0.4864864864864865,0.0,0.0,0.0,49.2972972972973,44.75675675675676,4.54054054054054,1.7837837837837838,0.0,0.32432432432432434,0.32432432432432434,10.054054054054054,2.27027027027027,14.722617354196304,13.229018492176388,0.0,2.1081081081081083,2.1081081081081083,38.432432432432435,1.945945945945946,1.945945945945946,0.8108108108108109,1.135135135135135,6.756756756756758,0.32432432432432434,0.4864864864864865,1.7837837837837838,0.4864864864864865,1.2972972972972974,4.422604422604422,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,16.216216216216218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nedim Bajrami,906.0,Albania,Banda_izquierda,1.1020408163265307,0.3673469387755102,0.0,0.07211331514285715,0.0,0.7346938775510204,0.0,0.0,0.0,29.02040816326531,22.408163265306122,6.612244897959184,0.0,0.3673469387755102,0.0,0.0,3.673469387755102,4.040816326530613,28.36476362696978,17.492711370262388,0.0,1.836734693877551,1.1020408163265307,30.122448979591837,0.0,1.1020408163265307,0.3673469387755102,0.7346938775510204,12.244897959183673,0.3673469387755102,0.7346938775510204,0.7346938775510204,0.7346938775510204,0.0,36.734693877551024,1.469387755102041,2.2040816326530615,1.1020408163265307,0.7346938775510204,0.3673469387755102,24.489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicholas Williams Arthuer,772.0,Spain,Banda_izquierda,2.1818181818181817,0.36363636363636365,0.18181818181818182,0.17246551627272727,0.5454545454545454,1.6363636363636365,0.0,0.0,4.545454545454546,40.18181818181818,32.72727272727273,7.454545454545455,0.5454545454545454,3.8181818181818183,0.18181818181818182,0.18181818181818182,20.727272727272727,6.7272727272727275,14.808720691073631,13.726670680313065,0.0,4.545454545454546,2.1818181818181817,43.63636363636364,0.0,0.9090909090909092,0.36363636363636365,0.5454545454545454,7.272727272727273,0.5454545454545454,1.6363636363636365,0.18181818181818182,0.0,0.18181818181818182,0.0,1.6363636363636365,2.1818181818181817,5.818181818181818,2.7272727272727275,3.090909090909091,8.522727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niclas Füllkrug,770.0,Germany,Atacante,4.879518072289156,1.0843373493975903,0.5421686746987951,0.4958822542771084,1.6265060240963853,3.2530120481927707,0.0,0.0,18.072289156626503,22.2289156626506,16.265060240963855,5.9638554216867465,0.0,0.0,0.0,0.0,10.301204819277109,2.710843373493976,39.67087863649721,42.921686746987945,0.0,2.1686746987951806,0.5421686746987951,19.518072289156624,1.6265060240963853,0.5421686746987951,0.0,0.5421686746987951,0.0,1.0843373493975903,1.0843373493975903,0.0,0.0,0.0,0.0,4.879518072289156,0.0,0.5421686746987951,0.0,0.5421686746987951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico Elvedi,773.0,Switzerland,Defensa,0.47368421052631576,0.0,0.0,0.051137785263157896,0.0,0.47368421052631576,0.0,0.0,0.0,38.368421052631575,34.57894736842105,3.789473684210526,0.47368421052631576,0.0,0.0,0.0,3.0,0.7894736842105263,14.230019493177387,12.499999999999998,0.0,2.3684210526315788,0.631578947368421,30.0,4.894736842105263,2.526315789473684,0.9473684210526315,1.5789473684210527,5.921052631578947,0.47368421052631576,0.631578947368421,2.3684210526315788,1.263157894736842,1.1052631578947367,8.421052631578947,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,15.789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico Schlotterbeck,770.0,Germany,Defensa,1.5,0.0,0.75,0.052162642499999995,0.0,0.75,0.0,0.0,0.0,66.0,60.75,5.25,2.25,0.0,0.75,0.75,6.75,0.75,69.0340909090909,67.5,0.75,4.5,1.5,48.75,5.25,0.75,0.75,0.0,75.0,0.75,1.5,3.0,3.0,0.0,75.0,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
